SLONCOL,SLATCOL,ELONCOL,ELATCOL,VehicleNum
35,14,38,24,2
78,37,75,27,2
27,29,22,30,2
25,31,24,26,2
27,29,22,28,2
25,33,29,27,2
78,21,63,17,2
78,21,63,18,2
36,17,33,15,2
36,17,33,13,2
36,17,33,12,2
25,33,28,25,2
25,33,28,27,2
25,33,28,29,2
25,33,28,31,2
78,21,63,19,2
36,17,32,24,2
25,33,29,26,2
78,37,59,36,2
36,17,32,18,2
78,21,66,18,2
25,33,27,28,2
36,17,32,7,2
25,33,29,29,2
96,24,63,18,2
78,21,67,22,2
35,15,38,16,2
25,33,30,25,2
36,17,30,24,2
27,28,31,25,2
25,33,31,18,2
25,33,31,29,2
25,33,31,30,2
35,15,38,25,2
27,28,30,30,2
78,21,72,23,2
97,63,94,62,2
25,33,27,26,2
36,17,39,21,2
97,63,95,63,2
27,28,33,20,2
36,17,39,17,2
25,33,22,28,2
27,28,33,16,2
25,33,22,38,2
36,17,38,23,2
36,17,38,20,2
25,33,22,40,2
36,17,38,16,2
36,17,38,12,2
25,33,23,29,2
97,63,96,56,2
97,63,96,51,2
36,17,37,20,2
25,33,24,33,2
36,17,35,10,2
78,21,55,20,2
25,33,24,35,2
25,33,25,29,2
25,33,25,34,2
36,17,36,30,2
36,17,36,21,2
25,33,26,27,2
36,17,36,12,2
35,15,37,23,2
25,33,26,34,2
36,17,35,24,2
25,33,27,25,2
36,17,35,13,2
36,17,35,11,2
78,37,56,46,2
25,33,32,24,2
35,15,39,22,2
27,28,25,29,2
36,16,66,18,2
35,15,44,24,2
25,34,19,34,2
36,16,64,20,2
36,16,63,25,2
36,16,63,20,2
36,16,63,19,2
27,28,26,32,2
35,15,46,25,2
97,62,100,61,2
97,62,100,60,2
27,28,26,29,2
27,28,25,30,2
97,62,99,60,2
36,16,61,27,2
25,33,32,27,2
97,62,98,67,2
27,28,25,25,2
35,15,49,17,2
25,34,23,28,2
96,24,72,21,2
36,16,60,23,2
78,36,84,37,2
36,16,60,14,2
35,15,54,19,2
35,15,55,19,2
35,15,55,20,2
97,62,98,56,2
78,36,84,26,2
96,24,73,21,2
25,34,18,41,2
25,34,18,33,2
35,15,44,21,2
36,16,69,23,2
78,37,56,37,2
36,17,28,25,2
78,21,74,21,2
36,17,27,28,2
78,21,74,22,2
36,17,27,25,2
35,15,40,17,2
36,17,25,26,2
78,21,75,23,2
78,21,76,20,2
78,21,76,27,2
35,15,41,21,2
97,62,107,63,2
25,33,39,13,2
78,21,78,23,2
78,21,78,26,2
27,28,28,27,2
97,62,105,62,2
36,16,75,22,2
36,16,75,21,2
97,62,104,61,2
96,24,68,27,2
78,21,79,28,2
97,62,102,63,2
36,16,73,21,2
27,28,27,31,2
78,21,84,26,2
27,28,27,27,2
78,21,86,27,2
97,63,97,61,2
35,15,37,18,2
78,37,68,25,2
35,15,32,24,2
77,55,75,52,2
77,55,75,54,2
77,55,76,50,2
95,63,100,64,2
77,55,76,52,2
27,29,11,40,2
77,55,76,53,2
35,15,32,21,2
95,63,101,61,2
95,63,101,62,2
36,17,62,19,2
35,15,32,22,2
95,63,102,62,2
25,31,37,23,2
25,31,39,23,2
77,55,75,50,2
36,17,61,18,2
35,15,33,8,2
27,28,60,24,2
27,28,55,21,2
95,63,105,64,2
97,68,106,62,2
77,55,79,54,2
25,31,55,42,2
35,15,33,14,2
35,15,33,21,2
25,31,60,16,2
36,17,58,27,2
35,15,33,30,2
27,28,40,17,2
77,55,75,51,2
25,31,35,23,2
77,57,76,56,2
25,31,28,25,2
95,63,96,62,2
77,43,83,37,2
25,31,25,29,2
27,29,21,31,2
25,31,26,29,2
78,37,66,46,2
78,37,66,41,2
35,15,30,30,2
98,23,102,32,2
25,31,27,24,2
25,31,27,26,2
25,31,27,27,2
98,23,98,25,2
25,31,28,23,2
25,31,28,33,2
35,15,32,19,2
27,29,20,35,2
25,31,30,23,2
25,31,31,18,2
25,31,31,30,2
25,31,32,7,2
25,31,32,25,2
25,31,32,29,2
98,23,78,23,2
98,23,76,29,2
98,23,74,19,2
25,31,35,15,2
78,37,64,42,2
25,31,35,19,2
95,63,100,61,2
27,28,39,23,2
35,15,34,16,2
78,37,63,42,2
97,63,99,63,2
97,63,101,61,2
25,32,31,24,2
25,32,31,26,2
27,28,34,19,2
25,32,32,26,2
27,28,34,18,2
36,17,43,26,2
77,56,78,54,2
96,24,55,21,2
36,17,43,20,2
36,17,43,18,2
27,28,34,15,2
35,15,37,11,2
35,15,37,12,2
27,28,33,31,2
36,17,55,21,2
97,63,99,53,2
36,17,41,21,2
35,15,37,17,2
97,63,98,63,2
97,63,98,60,2
25,33,19,34,2
25,33,19,35,2
97,63,98,58,2
97,63,98,57,2
97,63,98,56,2
25,33,21,28,2
25,33,21,30,2
97,63,97,68,2
25,33,21,38,2
25,32,30,28,2
25,32,30,27,2
25,32,29,25,2
77,56,75,54,2
27,28,36,22,2
77,55,82,46,2
27,28,36,15,2
36,17,55,19,2
25,32,19,34,2
35,15,35,10,2
25,32,21,39,2
27,28,35,28,2
25,32,22,31,2
25,32,23,36,2
25,32,24,29,2
27,28,35,23,2
25,32,25,30,2
97,63,104,63,2
27,28,35,17,2
27,28,34,48,2
25,32,26,32,2
35,15,36,12,2
36,17,49,19,2
77,56,71,55,2
25,32,27,25,2
25,32,27,26,2
25,32,27,27,2
36,17,48,18,2
35,15,36,13,2
25,32,27,29,2
36,17,47,25,2
35,15,36,14,2
97,63,101,66,2
97,56,95,61,2
36,11,34,14,2
37,17,58,25,2
26,31,24,33,2
35,22,43,18,2
78,28,78,37,2
35,22,41,21,2
35,22,40,29,2
35,22,39,25,2
35,22,39,24,2
35,22,39,20,2
35,18,39,22,2
35,22,38,24,2
78,28,79,36,2
35,22,38,14,2
78,28,79,37,2
26,31,24,26,2
26,31,24,29,2
35,22,37,10,2
35,22,46,21,2
35,22,36,25,2
78,28,80,31,2
35,18,39,24,2
78,28,80,35,2
78,28,80,36,2
26,31,25,27,2
26,31,25,30,2
78,28,80,37,2
26,31,25,31,2
78,28,81,24,2
35,18,39,28,2
35,22,34,23,2
26,31,26,33,2
35,22,34,15,2
78,28,78,26,2
35,22,47,20,2
26,31,27,28,2
78,28,74,37,2
96,62,101,66,2
35,23,32,22,2
35,23,32,20,2
35,18,37,12,2
35,23,32,8,2
35,23,31,26,2
35,23,31,23,2
35,23,31,19,2
78,28,74,30,2
35,23,29,27,2
35,23,29,25,2
35,18,37,19,2
26,31,23,34,2
78,28,74,33,2
35,23,22,30,2
78,28,78,21,2
78,28,75,28,2
78,28,75,35,2
78,28,75,38,2
35,22,64,16,2
35,22,63,18,2
78,28,76,33,2
78,28,76,34,2
96,62,102,65,2
78,31,62,20,2
35,22,58,26,2
35,22,56,21,2
35,22,53,20,2
35,18,38,9,2
78,28,77,36,2
26,31,27,25,2
26,31,27,32,2
35,21,39,31,2
26,32,22,45,2
78,29,60,17,2
26,32,17,38,2
97,23,98,26,2
26,32,20,35,2
78,29,63,18,2
78,29,63,20,2
78,29,63,22,2
97,23,88,25,2
78,29,64,20,2
78,29,64,27,2
96,62,106,63,2
35,18,43,25,2
78,29,67,21,2
96,62,106,64,2
78,29,68,20,2
78,29,58,37,2
35,21,45,21,2
26,32,22,48,2
26,32,23,26,2
26,32,23,29,2
35,21,44,21,2
78,29,68,23,2
78,29,68,28,2
35,21,43,20,2
35,21,42,26,2
78,29,69,25,2
35,21,40,29,2
35,21,40,28,2
35,21,40,20,2
27,11,29,27,2
35,21,61,23,2
97,23,101,26,2
35,22,33,18,2
26,31,31,26,2
26,31,27,34,2
78,28,83,37,2
35,18,40,24,2
35,18,40,29,2
35,22,33,13,2
35,22,32,24,2
78,28,84,35,2
78,28,84,36,2
78,28,85,26,2
78,28,85,27,2
35,22,32,7,2
78,30,97,23,2
35,22,31,24,2
26,31,31,25,2
35,18,41,27,2
35,21,68,21,2
26,31,32,25,2
78,30,96,24,2
35,22,27,31,2
78,28,96,24,2
97,23,113,35,2
78,28,97,23,2
97,23,107,32,2
97,23,107,31,2
26,31,39,13,2
35,18,42,21,2
97,23,104,32,2
78,30,89,33,2
97,23,102,32,2
97,23,101,32,2
35,18,37,11,2
96,62,101,63,2
26,31,23,30,2
27,23,30,24,2
35,18,25,33,2
78,31,75,36,2
27,23,33,20,2
35,18,26,27,2
35,18,26,30,2
97,24,77,23,2
78,31,75,29,2
78,28,58,25,2
35,18,27,10,2
27,23,32,19,2
97,24,76,22,2
27,23,31,26,2
35,23,62,27,2
27,23,31,25,2
26,30,59,24,2
35,23,74,20,2
35,23,61,20,2
97,24,76,20,2
35,23,60,25,2
35,18,27,29,2
35,23,60,23,2
35,18,28,11,2
78,31,75,21,2
78,28,61,35,2
35,18,28,25,2
27,23,29,25,2
96,62,95,64,2
78,28,62,20,2
26,30,63,15,2
96,62,97,55,2
78,28,56,19,2
35,18,25,31,2
78,28,73,29,2
78,31,78,33,2
78,27,83,25,2
35,24,34,14,2
35,17,76,22,2
26,30,39,23,2
26,30,39,25,2
78,27,85,26,2
27,24,24,27,2
35,17,76,28,2
96,61,99,60,2
26,30,39,31,2
27,24,23,29,2
26,30,40,24,2
78,28,11,40,2
35,24,32,7,2
27,24,23,28,2
78,31,76,23,2
78,28,28,22,2
27,24,23,26,2
78,31,77,29,2
27,24,22,29,2
78,31,77,26,2
26,30,42,26,2
35,24,28,26,2
78,28,37,16,2
35,18,12,39,2
78,31,77,22,2
78,28,43,17,2
35,18,15,42,2
97,24,80,24,2
27,23,62,19,2
35,23,56,20,2
78,28,63,16,2
97,24,75,22,2
78,28,72,20,2
78,28,68,28,2
35,18,34,11,2
78,28,69,27,2
26,31,22,37,2
78,28,70,24,2
35,18,35,11,2
26,31,22,38,2
26,31,23,27,2
35,18,35,12,2
96,62,100,61,2
96,62,100,62,2
27,14,33,19,2
35,18,36,11,2
35,18,36,13,2
35,23,36,30,2
78,31,74,31,2
35,23,36,20,2
35,23,36,19,2
35,23,35,24,2
35,23,35,14,2
35,23,34,25,2
35,23,34,16,2
35,18,36,25,2
78,28,72,40,2
35,23,34,12,2
78,28,73,20,2
35,23,33,30,2
35,23,33,21,2
78,28,73,24,2
35,23,33,16,2
35,23,39,24,2
96,62,99,57,2
78,31,72,21,2
78,28,68,25,2
97,24,74,35,2
78,28,63,20,2
35,18,29,23,2
78,28,63,23,2
78,28,64,18,2
78,31,74,23,2
97,24,74,22,2
26,31,12,40,2
96,62,97,64,2
35,18,29,26,2
78,28,65,16,2
35,23,46,21,2
35,23,46,20,2
78,28,65,18,2
35,23,45,21,2
35,18,30,26,2
26,31,17,41,2
35,18,30,27,2
26,31,18,33,2
35,18,31,19,2
27,23,24,27,2
35,18,31,26,2
35,18,32,8,2
78,28,67,23,2
96,62,98,66,2
35,18,32,22,2
78,28,68,21,2
35,23,40,22,2
35,18,33,15,2
78,29,69,27,2
78,29,70,20,2
36,11,34,9,2
26,34,22,47,2
26,34,21,31,2
78,30,63,20,2
35,18,58,25,2
78,30,79,25,2
78,30,79,23,2
78,30,63,27,2
35,19,39,18,2
26,34,22,29,2
35,19,38,21,2
35,19,38,20,2
35,18,59,26,2
78,30,65,17,2
35,19,37,29,2
35,18,60,20,2
26,34,23,28,2
78,30,63,16,2
35,18,60,24,2
97,22,96,24,2
35,18,61,17,2
35,18,61,19,2
35,18,61,27,2
97,22,95,24,2
35,18,62,22,2
78,30,67,22,2
78,30,77,38,2
78,30,77,34,2
35,18,63,17,2
26,34,25,34,2
78,30,77,30,2
78,30,68,25,2
97,22,99,24,2
97,22,101,27,2
35,18,64,16,2
96,63,102,62,2
26,33,26,27,2
97,23,64,16,2
35,19,60,27,2
96,63,100,60,2
96,63,100,63,2
26,33,26,34,2
35,18,51,22,2
35,19,56,38,2
35,19,56,36,2
35,19,56,19,2
26,33,27,31,2
35,18,52,20,2
26,33,28,26,2
35,19,53,19,2
35,19,49,20,2
97,22,106,32,2
26,33,31,24,2
35,18,53,19,2
78,30,81,36,2
35,19,44,21,2
78,30,81,31,2
35,18,55,19,2
35,18,55,20,2
35,19,42,28,2
78,30,60,26,2
78,30,80,23,2
35,19,41,20,2
26,34,12,40,2
78,30,79,38,2
97,22,117,35,2
35,19,37,9,2
35,18,65,16,2
96,62,110,62,2
78,30,73,36,2
26,34,30,28,2
26,34,31,24,2
26,34,31,26,2
26,34,31,27,2
35,19,35,10,2
26,34,31,31,2
78,30,74,30,2
97,22,75,19,2
97,22,74,22,2
35,19,26,27,2
26,34,33,31,2
97,22,74,21,2
78,30,73,37,2
97,22,72,22,2
35,19,34,26,2
78,30,75,28,2
78,30,73,32,2
35,19,28,12,2
78,30,73,26,2
97,22,68,21,2
78,30,73,22,2
35,19,34,22,2
35,19,34,15,2
35,19,34,9,2
35,19,33,20,2
35,19,33,18,2
26,36,12,40,2
35,19,31,24,2
35,19,32,21,2
35,19,32,7,2
78,30,75,24,2
78,30,75,30,2
35,18,65,18,2
78,30,76,25,2
35,18,66,18,2
35,18,67,22,2
97,22,85,26,2
35,18,68,21,2
26,34,26,30,2
35,19,36,27,2
26,34,27,28,2
78,30,76,33,2
35,18,70,21,2
35,19,36,24,2
35,18,72,23,2
35,18,72,27,2
35,19,36,22,2
35,19,36,19,2
35,19,36,18,2
78,30,71,24,2
97,22,78,23,2
35,19,36,15,2
35,19,36,13,2
35,18,73,21,2
97,22,77,22,2
35,19,36,11,2
35,18,73,27,2
26,36,23,39,2
78,30,76,21,2
35,19,35,28,2
35,19,35,27,2
78,30,71,21,2
26,34,29,29,2
97,22,75,22,2
26,33,25,33,2
97,23,64,19,2
26,33,25,31,2
78,29,74,36,2
78,29,73,32,2
35,21,32,9,2
78,29,73,33,2
78,29,73,34,2
35,21,31,24,2
35,21,31,18,2
26,32,30,23,2
35,21,30,27,2
78,29,74,21,2
78,29,74,23,2
97,23,78,26,2
35,21,27,31,2
35,21,27,27,2
78,29,74,35,2
78,29,74,37,2
26,32,29,24,2
26,32,31,30,2
35,21,11,40,2
26,32,32,25,2
78,29,75,25,2
78,29,75,26,2
78,29,75,30,2
35,18,45,23,2
78,29,75,35,2
78,29,75,39,2
97,23,77,27,2
35,20,54,20,2
26,32,32,29,2
35,20,48,18,2
35,20,47,20,2
35,21,32,20,2
35,21,32,22,2
78,29,89,24,2
78,29,72,27,2
78,29,70,24,2
35,21,39,17,2
78,29,70,27,2
78,29,71,20,2
35,21,38,18,2
26,32,25,30,2
35,21,37,18,2
78,29,71,23,2
78,29,71,26,2
78,29,71,27,2
26,32,26,27,2
35,21,36,23,2
35,21,36,20,2
26,32,26,28,2
35,21,35,22,2
35,21,32,24,2
35,21,35,15,2
35,21,35,13,2
78,29,72,31,2
78,29,72,36,2
35,21,34,27,2
97,23,80,23,2
35,21,34,12,2
78,29,73,23,2
97,23,80,21,2
35,21,33,19,2
35,18,44,19,2
35,21,33,14,2
78,29,73,31,2
35,21,32,26,2
78,29,76,33,2
35,20,40,21,2
78,29,77,24,2
97,23,68,22,2
35,20,33,16,2
35,20,32,19,2
97,23,74,20,2
97,23,73,25,2
35,20,32,10,2
96,63,97,54,2
27,8,33,9,2
35,18,49,19,2
78,29,80,25,2
78,29,80,26,2
35,18,49,20,2
27,8,31,7,2
97,23,68,28,2
35,20,22,29,2
35,20,12,40,2
35,20,39,23,2
97,23,68,21,2
26,33,21,38,2
97,23,68,19,2
26,33,22,35,2
26,33,22,36,2
96,63,98,61,2
78,29,83,25,2
78,29,84,35,2
78,29,85,27,2
96,63,98,67,2
26,33,23,28,2
35,18,49,21,2
35,19,68,23,2
96,63,99,62,2
35,20,33,19,2
35,20,34,9,2
78,30,82,36,2
35,20,34,10,2
35,20,39,20,2
26,32,33,30,2
78,29,77,34,2
78,29,77,36,2
35,20,37,17,2
97,23,77,21,2
78,29,78,23,2
35,20,36,25,2
78,29,78,24,2
26,32,34,21,2
35,20,36,19,2
35,20,36,17,2
35,20,36,15,2
35,20,36,13,2
96,63,95,61,2
35,20,36,11,2
35,20,35,28,2
35,18,47,18,2
35,20,35,17,2
78,29,78,33,2
78,29,78,35,2
78,29,78,36,2
35,20,34,26,2
97,23,76,22,2
78,30,83,36,2
35,20,34,22,2
35,20,34,19,2
97,23,75,29,2
97,23,75,23,2
96,61,98,63,2
27,24,25,26,2
35,24,35,16,2
27,26,26,23,2
36,9,36,11,2
36,9,36,10,2
36,9,36,8,2
27,26,28,25,2
36,9,35,17,2
97,54,97,51,2
27,26,27,29,2
96,51,99,55,2
27,26,26,30,2
27,26,26,29,2
36,9,35,13,2
27,26,26,25,2
36,9,35,12,2
36,9,35,11,2
78,24,73,37,2
78,35,74,35,2
36,9,34,19,2
36,9,34,13,2
36,9,34,10,2
97,54,96,62,2
36,9,34,9,2
36,9,33,18,2
27,26,25,28,2
36,9,33,16,2
36,9,33,11,2
36,9,33,9,2
36,9,33,8,2
36,9,32,15,2
78,24,74,32,2
27,26,25,24,2
78,24,73,26,2
27,26,29,24,2
78,24,74,35,2
35,17,26,27,2
78,24,70,23,2
35,17,25,25,2
78,24,70,26,2
27,26,32,21,2
35,17,25,28,2
78,24,71,24,2
96,51,96,56,2
26,29,25,32,2
36,9,46,17,2
26,29,25,34,2
26,29,26,26,2
26,29,26,31,2
78,24,71,29,2
26,29,26,33,2
26,29,27,25,2
26,29,30,26,2
97,54,98,51,2
97,54,97,63,2
96,51,97,56,2
35,17,27,8,2
35,17,27,25,2
78,35,75,32,2
27,26,31,15,2
26,29,28,23,2
35,17,28,11,2
78,24,73,20,2
78,24,73,23,2
35,17,28,12,2
97,54,97,57,2
36,9,36,23,2
78,24,74,34,2
78,24,75,19,2
27,24,25,28,2
78,35,72,25,2
78,24,83,26,2
36,8,34,10,2
78,24,84,26,2
27,26,21,27,2
35,17,31,26,2
97,54,94,58,2
26,29,34,18,2
78,35,72,36,2
78,24,86,27,2
26,29,34,20,2
35,17,32,19,2
27,26,20,29,2
27,26,20,27,2
35,17,32,23,2
27,26,19,40,2
36,8,35,17,2
35,17,33,10,2
36,8,12,40,2
78,25,12,40,2
35,17,33,12,2
97,54,92,61,2
35,17,33,13,2
35,17,34,15,2
97,54,92,59,2
35,17,34,23,2
35,17,34,24,2
35,17,34,25,2
96,52,97,53,2
78,25,54,20,2
78,25,57,18,2
97,54,94,59,2
97,54,94,61,2
78,35,74,21,2
78,35,73,40,2
78,24,75,29,2
78,24,75,31,2
36,8,69,25,2
78,24,76,28,2
78,24,76,29,2
96,51,101,63,2
27,26,24,29,2
36,8,61,20,2
78,24,77,26,2
97,54,95,62,2
27,26,22,35,2
78,24,78,28,2
97,54,95,57,2
78,35,74,19,2
36,8,44,21,2
78,24,81,23,2
35,17,30,14,2
36,8,43,19,2
78,24,79,30,2
78,35,73,37,2
26,29,33,16,2
35,17,30,26,2
35,17,30,28,2
27,26,21,31,2
36,8,37,10,2
27,26,21,28,2
35,17,31,14,2
97,54,94,62,2
78,24,80,29,2
36,8,36,11,2
36,9,59,21,2
36,9,60,18,2
26,29,24,33,2
35,16,67,21,2
97,55,98,61,2
35,16,64,18,2
78,35,81,40,2
26,28,26,31,2
26,28,26,33,2
26,28,27,23,2
26,28,27,24,2
36,10,41,18,2
78,24,58,17,2
26,28,27,26,2
36,10,39,23,2
35,16,66,20,2
78,24,58,27,2
78,24,59,18,2
35,16,67,22,2
27,26,40,18,2
35,16,68,21,2
26,28,29,25,2
26,28,29,31,2
78,24,59,21,2
78,35,81,24,2
26,28,30,26,2
26,28,30,30,2
26,28,31,24,2
97,55,95,58,2
78,35,80,39,2
36,10,36,11,2
26,28,32,26,2
97,55,95,48,2
26,28,33,46,2
26,28,26,25,2
26,28,25,30,2
26,29,24,31,2
97,56,94,58,2
36,11,33,20,2
36,11,33,19,2
78,23,90,24,2
35,16,59,23,2
35,16,59,26,2
35,16,59,27,2
78,36,36,9,2
78,23,97,22,2
36,11,32,25,2
36,11,32,24,2
78,23,97,24,2
35,16,60,16,2
35,16,60,19,2
35,16,60,21,2
36,11,32,10,2
27,26,40,21,2
36,11,32,8,2
36,11,32,7,2
35,16,60,24,2
36,11,31,15,2
36,11,30,26,2
78,24,11,40,2
97,55,104,62,2
26,28,19,34,2
97,55,102,61,2
26,28,24,26,2
26,28,24,29,2
36,11,12,39,2
97,55,100,59,2
78,35,83,38,2
36,10,35,10,2
78,24,61,16,2
35,16,70,21,2
26,29,22,26,2
26,29,21,32,2
78,35,77,31,2
27,26,35,10,2
97,54,105,62,2
26,29,21,37,2
97,54,105,54,2
78,35,77,23,2
78,35,77,22,2
27,26,34,31,2
78,24,66,20,2
78,24,66,21,2
96,51,93,44,2
36,10,12,40,2
27,26,34,16,2
78,24,67,19,2
36,10,34,14,2
78,24,67,23,2
26,29,22,34,2
26,29,22,36,2
96,51,93,50,2
35,17,23,28,2
27,26,33,19,2
26,29,22,43,2
26,29,23,29,2
78,35,76,33,2
96,51,96,52,2
27,26,32,28,2
26,29,24,26,2
26,29,24,29,2
27,26,32,27,2
27,26,35,18,2
26,29,21,27,2
26,29,21,26,2
36,10,30,26,2
97,55,94,57,2
97,55,94,54,2
26,28,38,22,2
27,26,39,19,2
78,24,62,20,2
78,35,79,39,2
35,16,72,21,2
78,24,63,16,2
35,16,72,22,2
78,35,79,36,2
35,16,73,22,2
78,24,63,19,2
26,29,12,40,2
26,29,13,50,2
35,16,74,22,2
27,26,37,23,2
35,16,75,21,2
35,16,75,22,2
35,16,75,24,2
26,29,17,38,2
78,35,78,38,2
27,26,37,17,2
26,29,18,33,2
35,16,77,23,2
26,29,18,35,2
26,29,19,35,2
97,54,110,54,2
26,29,20,30,2
26,29,20,35,2
96,52,98,56,2
35,17,35,20,2
26,29,37,17,2
35,28,36,23,2
96,57,100,60,2
35,28,41,28,2
26,30,27,26,2
27,25,14,51,2
35,28,40,25,2
35,17,60,19,2
35,17,60,25,2
78,27,63,16,2
26,30,27,33,2
96,57,101,66,2
35,28,38,25,2
78,27,64,17,2
96,57,103,65,2
35,17,61,21,2
35,28,35,19,2
26,30,27,24,2
26,30,30,24,2
26,30,30,25,2
78,27,71,27,2
78,27,72,21,2
78,27,72,23,2
78,27,72,24,2
78,27,72,26,2
97,24,107,31,2
26,30,32,7,2
78,27,73,21,2
78,27,73,23,2
35,17,64,18,2
26,30,32,9,2
78,27,74,21,2
35,28,41,30,2
26,30,26,31,2
35,17,46,23,2
27,25,24,26,2
27,25,25,26,2
35,17,46,25,2
35,17,46,26,2
78,34,75,34,2
27,25,25,25,2
27,25,25,24,2
35,17,47,25,2
27,25,25,23,2
96,57,97,58,2
35,17,52,19,2
78,26,79,25,2
35,17,52,20,2
78,26,79,29,2
27,25,24,28,2
27,25,23,34,2
78,33,76,33,2
35,17,55,18,2
35,17,55,20,2
96,57,98,61,2
27,25,22,30,2
35,17,56,20,2
27,25,22,27,2
26,30,25,26,2
26,30,25,29,2
78,33,78,35,2
35,17,58,18,2
96,57,99,63,2
27,25,21,27,2
27,25,21,26,2
96,57,99,67,2
78,27,74,22,2
35,17,64,19,2
26,30,32,16,2
35,24,36,23,2
35,24,41,21,2
35,17,73,21,2
78,27,79,23,2
97,24,100,26,2
78,27,79,26,2
35,24,39,20,2
26,30,34,21,2
78,31,79,31,2
78,27,79,29,2
26,30,34,22,2
96,61,97,61,2
35,24,37,22,2
35,24,37,17,2
78,27,80,24,2
35,17,75,19,2
35,17,64,20,2
26,30,34,31,2
26,30,35,21,2
78,31,79,27,2
26,30,35,24,2
35,24,36,17,2
27,24,26,25,2
35,24,35,23,2
35,17,75,21,2
35,24,35,19,2
26,30,37,17,2
78,27,81,24,2
27,24,25,32,2
26,30,37,22,2
35,17,75,22,2
26,30,33,31,2
35,24,43,21,2
78,31,80,39,2
35,24,43,22,2
78,27,74,35,2
35,17,66,19,2
35,17,66,21,2
35,27,32,31,2
78,27,75,24,2
27,24,31,27,2
78,27,75,27,2
35,17,67,19,2
35,17,68,23,2
78,27,75,35,2
35,27,27,35,2
35,27,23,39,2
27,24,30,25,2
78,27,76,23,2
78,27,76,24,2
78,27,76,26,2
27,24,29,29,2
35,17,71,20,2
35,24,60,17,2
35,17,71,21,2
35,17,72,21,2
78,27,77,31,2
26,30,33,29,2
78,27,78,22,2
35,24,45,26,2
35,17,72,26,2
35,24,45,21,2
35,24,44,22,2
78,27,78,25,2
26,30,23,34,2
26,30,23,29,2
26,29,37,22,2
78,25,79,24,2
35,51,34,50,2
78,25,75,26,2
35,17,38,24,2
78,25,75,29,2
78,35,61,20,2
35,51,28,49,2
35,51,22,47,2
78,25,76,26,2
97,53,102,64,2
35,17,38,30,2
78,25,77,26,2
78,25,77,27,2
97,53,102,56,2
78,25,79,22,2
78,25,79,25,2
35,51,37,52,2
78,25,79,26,2
78,25,80,24,2
27,25,39,13,2
27,25,37,16,2
78,25,81,24,2
96,56,97,57,2
78,25,84,36,2
26,30,13,39,2
27,25,35,17,2
78,25,85,26,2
97,53,95,63,2
78,25,86,26,2
26,30,14,50,2
97,53,95,61,2
35,17,38,22,2
78,25,74,20,2
27,25,25,29,2
78,25,68,23,2
35,53,40,52,2
78,25,63,17,2
26,29,38,21,2
78,25,63,23,2
35,53,37,52,2
26,29,38,25,2
26,29,39,22,2
35,53,36,52,2
26,29,39,25,2
26,29,39,31,2
78,25,66,18,2
78,25,67,19,2
26,29,40,21,2
78,25,68,22,2
35,17,37,11,2
35,51,40,53,2
78,25,69,21,2
35,17,37,12,2
26,29,40,25,2
35,17,37,15,2
26,29,41,28,2
35,17,37,18,2
78,25,71,25,2
78,25,73,23,2
97,53,107,63,2
35,17,37,22,2
35,17,37,25,2
78,25,73,26,2
78,25,73,27,2
35,17,38,10,2
35,17,40,17,2
26,30,17,32,2
26,30,17,34,2
27,25,27,23,2
26,30,21,37,2
35,17,43,22,2
78,26,73,21,2
35,43,12,40,2
78,26,73,23,2
78,26,73,26,2
78,26,73,28,2
78,26,74,22,2
35,17,43,23,2
78,26,74,31,2
26,30,22,26,2
78,26,74,34,2
27,25,27,31,2
96,57,96,56,2
35,38,36,52,2
35,44,41,31,2
78,26,75,26,2
26,30,22,43,2
27,25,26,31,2
35,38,28,28,2
35,37,36,30,2
78,26,76,24,2
35,17,45,25,2
78,26,76,27,2
78,26,76,32,2
35,17,45,26,2
78,26,77,24,2
27,25,26,25,2
26,30,22,47,2
27,25,25,30,2
97,52,97,53,2
97,52,98,55,2
27,25,28,30,2
78,26,72,21,2
26,30,17,41,2
26,30,18,33,2
27,25,33,20,2
26,30,18,40,2
78,26,49,17,2
78,26,54,18,2
78,26,56,18,2
35,17,41,17,2
26,30,19,33,2
26,30,19,35,2
27,25,32,25,2
26,30,19,40,2
26,30,20,28,2
26,30,20,29,2
35,44,33,30,2
78,26,63,19,2
35,44,32,26,2
35,17,41,29,2
27,25,31,30,2
78,26,65,16,2
78,26,67,22,2
35,17,41,30,2
26,30,21,26,2
35,17,42,21,2
26,30,21,29,2
27,25,29,31,2
27,25,29,26,2
78,26,71,25,2
96,57,94,61,2
27,29,38,23,2
77,40,80,39,2
77,40,79,40,2
23,30,28,28,2
34,23,39,20,2
23,30,27,25,2
37,13,35,17,2
79,23,71,35,2
37,13,35,14,2
28,25,34,21,2
28,25,34,19,2
77,26,97,23,2
99,58,100,61,2
79,23,71,28,2
79,23,71,27,2
34,23,41,21,2
34,23,41,25,2
23,30,28,27,2
79,23,71,25,2
34,23,39,18,2
79,23,71,24,2
28,25,34,16,2
23,30,28,30,2
79,23,70,25,2
37,13,34,14,2
34,23,45,20,2
34,23,45,21,2
79,23,70,22,2
37,13,33,14,2
37,13,33,12,2
28,25,34,12,2
79,23,69,22,2
23,30,29,26,2
34,23,49,20,2
37,13,35,18,2
23,30,26,34,2
28,25,33,20,2
79,23,72,29,2
99,58,104,63,2
23,30,23,27,2
23,30,23,35,2
